,id,idPage,name,message,picture,link,created_time,status_type,reactions_count,likes_count,comments_count,topics_l2,topics_l3,keyword:topic_l2,keyword:topic_l3
279,176688316811_10154187640826812,176688316811,Vodafone CZ,"Je čas vyměnit bačkory za boty s kovovou špičkou! :) Probuďte i vy, co je ve vás.
Více na: http://www.vodafone.cz/nase-sit/",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12932759_10154187638506812_2215120829451567557_n.jpg?oh=8ebd3f36c533aff0b1e6f6710a07a244&oe=58344CD1,https://www.facebook.com/vodafoneCZ/photos/a.10150704550061812.428351.176688316811/10154187638506812/?type=3,2016-04-08T14:21:47+0000,added_photos,60,55,11,každodenní_život|chůze|oděvy,každodenní_život|spotřební_zboží|textilní_průmysl|ochrana_před_vlivy_počasí|chůze|sporty|pěší_doprava|společnost|móda|lidské_tělo|oděvy,"bota:každodenní_život,chůze,oděvy","bota:každodenní_život,spotřební_zboží,textilní_průmysl,ochrana_před_vlivy_počasí,chůze,sporty,pěší_doprava,společnost,móda,lidské_tělo,oděvy"
280,176688316811_10154202533101812,176688316811,Vodafone CZ,Nalaďte kytary a virtuální brýle. Mrkejte na 360° video a zahrajte si na vyprodaném koncertu.,https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/12474170_10154202605241812_2082254816_n.jpg?oh=dafa89d3ac3e582816c55100c3c12ca9&oe=57F983EB,https://www.facebook.com/vodafoneCZ/videos/10154202533101812/,2016-04-14T14:00:00+0000,added_video,216,193,4,videotechnika|technika|optika|hudební_akce|každodenní_život|drnkací_nástroje|oko|filmové_technologie,technika|aplikované_vědy,"kytara:drnkací_nástroje|video:videotechnika,technika,filmové_technologie|360°_video:videotechnika,technika,filmové_technologie|koncert:hudební_akce|brýle:optika,každodenní_život,oko","video:technika|brýle:technika,aplikované_vědy|360°_video:technika"
281,176688316811_10154204868796812,176688316811,Vodafone CZ,"Nový Huawei P9 je tady. Krom revolučního duálního fotoaparátu od Leicy má i konektor USB-C, který umožňuje rychlejší nabíjení baterie. A my jej tu pro vás máme a s ním i soutěž: V našem novém 360° videokoncertu jsme do davu ukryli známou zahalenou tvář - uhádnete, koho máme na mysli? Pošlete nám do komentářů jméno a screenshot a my vylosujeme ze správných odpovědí jednoho, kterého novým telefonem Huawei P9 odměníme. #OO
Pravidla soutěže: http://tam.je/p9",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12974418_10154204868796812_8346660066843625764_n.png?oh=981ebaaca824bb03c54f46d6be0915e7&oe=57ED0B6E,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10154204868796812/?type=3,2016-04-15T13:48:21+0000,added_photos,307,294,197,soupeření|soutěže,technika|sociologie,"soutěž:soupeření,soupeření,soutěže,soutěže","soutěž:sociologie,sociologie|fotoaparát:technika|dav:sociologie|konektor:technika|screenshot:technika|telefon:technika"
282,176688316811_10154211625516812,176688316811,Vodafone CZ,Druhý díl našeho živáku je tady aneb jak se do kotle volá...:),https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/1067458_10154211795196812_819655378_n.jpg?oh=b3712a29ab5bda4b402ac681d1ffb1ef&oe=58364C92,https://www.facebook.com/vodafoneCZ/videos/10154211625516812/,2016-04-18T15:30:01+0000,added_video,306,294,15,zranitelné_druhy|tur|stupeň_ohrožení|tuři,stupeň_ohrožení|turovití|zranitelné_druhy|tur|tuři|ochrana_přírody,"jak:zranitelné_druhy,tur,stupeň_ohrožení,tuři","jak:stupeň_ohrožení,turovití,zranitelné_druhy,tur,tuři,ochrana_přírody"
283,176688316811_10154214425136812,176688316811,Vodafone CZ,Máte super nápad? Přihlaste ho do soutěže Vodafone Nápad roku 2016 a vyhrajte až 300 tisíc korun nebo investici až 10 milionů korun. Speciální cena poroty je navíc týdenní pobyt v Silicon Valley.,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12512754_968519736537227_6695478235892640108_n.jpg?oh=fa55bb5465b05f1e7b59dd5e7d057d70&oe=57ECCBF3,https://www.facebook.com/napadroku/photos/a.160667193989156.41648.154444731278069/968519736537227/?type=3,2016-04-19T18:00:00+0000,added_photos,32,29,5,ekonomie|soupeření|teorie_čísel|filosofické_pojmy|21._století|soutěže|čísla|číselné_obory|psychologie|přirozená_čísla|celá_čísla|filosofie|psychologické_pojmy|staletí,humanitní_a_společenské_vědy|ekonomie,"soutěž:ekonomie,soupeření,soutěže|investice:ekonomie|milion:teorie_čísel,čísla,číselné_obory,přirozená_čísla,celá_čísla|2016:21._století,staletí|nápad:filosofické_pojmy,filosofické_pojmy,psychologie,psychologie,filosofie,filosofie,psychologické_pojmy,psychologické_pojmy|300:staletí|cena:ekonomie|tisíc:teorie_čísel,čísla,číselné_obory,přirozená_čísla,celá_čísla","soutěž:humanitní_a_společenské_vědy,ekonomie|investice:humanitní_a_společenské_vědy,ekonomie|cena:humanitní_a_společenské_vědy,ekonomie|nápad:humanitní_a_společenské_vědy,humanitní_a_společenské_vědy"
284,176688316811_10154228661206812,176688316811,Vodafone CZ,Nebojte se do toho skočit naplno. My vás vždycky podržíme.,https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/12419734_10154228671256812_890360587_n.jpg?oh=85395cb761db169f86d9aa6d59383581&oe=57FD8C4F,https://www.facebook.com/vodafoneCZ/videos/10154228661206812/,2016-04-25T18:00:00+0000,added_video,175,166,25,,,,
285,176688316811_10154231320211812,176688316811,Vodafone CZ,"Probuďte v sobě lásku a vyhrajte romantický wellness pobyt pro dva V Nebi <3 Pošlete nám do komentářů fotku svého prvomájového polibku spolu se zamilovaným vzkazem a hashtagem #ProbudteLasku, a my vybereme tu nejzamilovanější, kterou odměníme. 
Pravidla soutěže > http://tam.je/probudtelasku",https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/13102768_10154231320211812_1212544668820856770_n.png?oh=a5431b6964f3affc7c40443953d8e782&oe=57F417C8,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10154231320211812/?type=3,2016-04-26T17:21:55+0000,added_photos,425,408,35,osobní_život|chování|přirozená_čísla|psychologické_pojmy,sociální_psychologie|psychologie,"soutěž:chování|láska:osobní_život,psychologické_pojmy|polibek:chování,psychologické_pojmy|dva:přirozená_čísla|wellness:osobní_život","soutěž:sociální_psychologie,psychologie|láska:sociální_psychologie,psychologie|polibek:psychologie|wellness:sociální_psychologie"
286,176688316811_10154232657491812,176688316811,Vodafone CZ,"Probuďte v sobě lásku a vyhrajte romantický wellness pobyt pro dva V Nebi <3 Soutěžní příspěvek hledejte na naší Facebook stránce nebo na Instagramu. 
Pravidla soutěže naleznete zde: http://tam.je/probudtelasku",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13082488_10154232657236812_3195891498093122031_n.png?oh=5ceec84c637a785840514ed6177c4caa&oe=57EB59E7,https://www.facebook.com/vodafoneCZ/photos/a.10150704550061812.428351.176688316811/10154232657236812/?type=3,2016-04-27T06:25:17+0000,added_photos,38,37,0,osobní_život|přirozená_čísla,sociální_psychologie|teorie_čísel|společnost|čísla,láska:osobní_život|dva:přirozená_čísla|wellness:osobní_život,"soutěž:sociální_psychologie,společnost|láska:sociální_psychologie,společnost|facebook:společnost|dva:teorie_čísel,čísla|wellness:sociální_psychologie"
287,176688316811_10154233105756812,176688316811,Vodafone CZ,"Musíme trochu poklidit, než bude šňůra pokračovat. Od pátečních 18 hodin proto dočasně zavřeme Můj Vodafone, který se vrátí v neděli večer. Žádný strach, volání, zprávy i data budou fungovat jako obvykle. A dobrá zpráva na konec - od víkendu zlevňujeme roaming po Evropě. Podrobnosti se dozvíte na: http://tam.je/bbha",https://external.xx.fbcdn.net/safe_image.php?d=AQBn9rklUgUMtS0Q&url=https%3A%2F%2Fmedia.giphy.com%2Fmedia%2FxT1XGuPDrIWl8Ic7du%2Fgiphy.gif,https://giphy.com/gifs/xT1XGuPDrIWl8Ic7du,2016-04-27T12:32:28+0000,shared_story,33,33,9,literatura|dorozumívání|literární_žánry|umělecké_žánry,umění|literatura,"zpráva:literatura,literatura,dorozumívání,dorozumívání,literární_žánry,literární_žánry,umělecké_žánry,umělecké_žánry|roaming:dorozumívání|strach:literární_žánry,umělecké_žánry","zpráva:umění,umění,literatura,literatura|strach:umění,literatura"
288,176688316811_10154233169641812,176688316811,Vodafone CZ,Každá správná hvězda se ráda podepíše fanouškům. Kamkoliv.,https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/12378383_10154233177596812_1554701226_n.jpg?oh=19dcaf54165d871947116caf29990616&oe=58337EBE,https://www.facebook.com/vodafoneCZ/videos/10154233169641812/,2016-04-27T18:00:01+0000,added_video,132,121,6,články_přeložené_z_skwiki|astrofyzika,přeložené_články|obory_a_disciplíny_astronomie|astrofyzika|astronomie|obory_a_disciplíny_fyziky|obory_a_disciplíny_podle_věd|články_přeložené_z_skwiki|osobní_život|wikiprojekty|články_přeložené_z_plwiki|interdisciplinární_oblasti,"hvězda:články_přeložené_z_skwiki,astrofyzika","hvězda:přeložené_články,obory_a_disciplíny_astronomie,astrofyzika,astronomie,obory_a_disciplíny_fyziky,obory_a_disciplíny_podle_věd,články_přeložené_z_skwiki,články_přeložené_z_plwiki,interdisciplinární_oblasti|fanoušek:osobní_život,wikiprojekty"
289,176688316811_10154241689241812,176688316811,Vodafone CZ,#PROBUDTELASKU foto z májového #Vodafone fotoboxu  vyfoceno #sharingboxcz,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13096275_10154241403326812_7705302579568276007_n.jpg?oh=1e01cc02cef9d33133063eccadd6199d&oe=57F80A49,https://www.facebook.com/vodafoneCZ/photos/a.10154239973961812.1073741841.176688316811/10154241403326812/?type=3,2016-05-01T11:50:26+0000,added_photos,0,0,0,fotografie|optika|datové_nosiče|české_časopisy|technologie|umění|aplikované_vědy|fotogrammetrie,fotografie|aplikované_vědy,"foto:fotografie,optika,datové_nosiče,české_časopisy,technologie,umění,aplikované_vědy,fotogrammetrie","foto:fotografie,aplikované_vědy"
290,176688316811_10154241717371812,176688316811,Vodafone CZ,#PROBUDTELASKU foto z májového #Vodafone fotoboxu  vyfoceno #sharingboxcz,https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13100758_10154241514696812_905361815146660890_n.jpg?oh=4d418a005333c8b022a200039c703c61&oe=5836DD24,https://www.facebook.com/vodafoneCZ/photos/a.10154239970181812.1073741840.176688316811/10154241514696812/?type=3,2016-05-01T12:07:52+0000,added_photos,0,0,0,fotografie|optika|datové_nosiče|české_časopisy|technologie|umění|aplikované_vědy|fotogrammetrie,fotografie|aplikované_vědy,"foto:fotografie,optika,datové_nosiče,české_časopisy,technologie,umění,aplikované_vědy,fotogrammetrie","foto:fotografie,aplikované_vědy"
291,176688316811_10154244392416812,176688316811,Vodafone CZ,"Pod rozkvetlou třešní příště, letos jedeme šňůru.",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13118831_10154244392156812_6712869229667572242_n.png?oh=0ab42475cfb53d5d68ceb6680a40b46e&oe=57F317FB,https://www.facebook.com/vodafoneCZ/photos/a.10150704550061812.428351.176688316811/10154244392156812/?type=3,2016-05-02T15:14:16+0000,added_photos,30,27,1,stavby_v_kraji_vysočina|textilie,stavby_v_česku_podle_krajů|stavby_v_kraji_vysočina,šňůra:textilie|jedu:stavby_v_kraji_vysočina,"jedu:stavby_v_česku_podle_krajů,stavby_v_kraji_vysočina"
292,176688316811_10154244506686812,176688316811,Vodafone CZ,"Gratulujeme @stepanchour, probudil lásku a vyhrál pro sebe a svou drahou romantický víkend pro dva :) Ozvěte se nám, prosím, do zpráv. 
Všem ostatním účastníkům děkujeme za romantické májové příspěvky <3",https://external.xx.fbcdn.net/safe_image.php?d=AQA-8zxaC60y2UHS&w=130&h=130&url=https%3A%2F%2Figcdn-photos-a-a.akamaihd.net%2Fhphotos-ak-xfa1%2Ft51.2885-15%2Fe35%2F13102410_623278841181448_1332797901_n.jpg%3Fig_cache_key%3DMTI0MDgwNDkxNTIwNzk0NTY0NA%253D%253D.2&cfs=1&sx=0&sy=0&sw=718&sh=718,https://www.instagram.com/p/BE4OX8Ohz2s/?tagged=probudtelasku,2016-05-02T16:12:36+0000,shared_story,33,31,2,přirozená_čísla|teorie_čísel|hudební_skupiny_podle_období|prvočísla|meziosobní_vztahy|telekomunikace|čísla|osobní_život,čísla|teorie_čísel|sociální_psychologie,"láska:meziosobní_vztahy,osobní_život|dva:přirozená_čísla,teorie_čísel,hudební_skupiny_podle_období,prvočísla,čísla|účastník:telekomunikace","láska:sociální_psychologie|dva:čísla,teorie_čísel|účastník:sociální_psychologie"
293,176688316811_10154251134361812,176688316811,Vodafone CZ,"Baví vás aplikace Můj Vodafone? Hlasujte pro ni v každoroční soutěži Mobilní aplikace roku na: http://www.aplikaceroku.cz/hlasovani/
Naši aplikaci najdete v sekci Klientský servis.",https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/13124991_10154251134361812_6358684462772815234_n.png?oh=11cb3abde5bad7d135881040a95123f9&oe=57F67D4A,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10154251134361812/?type=3,2016-05-05T16:10:46+0000,added_photos,589,561,52,soupeření|soutěže,společnost|soupeření|společenské_akce,"soutěž:soupeření,soutěže","soutěž:společnost,soupeření,společenské_akce|mobilní_aplikace:společnost"
294,176688316811_10154253228331812,176688316811,Vodafone CZ,"Začínáte podnikat? Zviditelněte svůj projekt a leťte do Silicon Valley. Vítěz bere 300 tisíc a získáte feedback od top podnikatelů a investorů. Přihlásit se můžete do příštího úterý 10. května. 
http://www.napadroku.cz",https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/13173888_10154253228331812_1355277616807934900_n.png?oh=49f52c2463b7f128150689ccfb7787e8&oe=57F9EAFC,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10154253228331812/?type=3,2016-05-06T14:18:18+0000,added_photos,36,36,2,ekonomie|podnikání,ekonomie|podnikání,"projekt:ekonomie,podnikání|investor:ekonomie,podnikání|podnikatel:ekonomie,podnikání","projekt:ekonomie,podnikání|investor:ekonomie,podnikání|podnikatel:ekonomie,podnikání"
295,176688316811_10154265249376812,176688316811,Vodafone CZ,"Máme pro vás novou soutěž na Instagramu. Sledujte náš profil a zúčastněte se se svým cool tátou soutěže o set PlayStation PS4 & Guitar Hero Live se dvěma kytarami. 
> https://www.instagram.com/vodafonecz/",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13179396_10154265249376812_7389620855296295875_n.jpg?oh=37579f49dd96f3975853e53d8bac5c67&oe=57F29C67,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10154265249376812/?type=3,2016-05-11T16:40:04+0000,added_photos,850,815,16,soupeření|soutěže,společnost|sociální_psychologie|soupeření|společenské_akce,"soutěž:soupeření,soupeření,soutěže,soutěže","soutěž:společnost,společnost,sociální_psychologie,sociální_psychologie,soupeření,soupeření,společenské_akce,společenské_akce|táta:společnost,sociální_psychologie"
296,176688316811_10154278359276812,176688316811,Vodafone CZ,"Dnes slavíme Světový den telekomunikací. S Vodafone sítí můžete být díky nejlepšímu pokrytí dostupní téměř kdekoliv - přesto, dokázali byste si představit být jeden den bez mobilu?",https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/13256065_10154278359276812_31737813869496224_n.jpg?oh=7503cb10e81262949b84ab9bf789c642&oe=58366332,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10154278359276812/?type=3,2016-05-17T16:27:05+0000,added_photos,548,523,115,čas|jednotky,fyzikální_veličiny|čas,"den:čas,čas,jednotky,jednotky|dnes:čas","den:fyzikální_veličiny,fyzikální_veličiny,čas,čas|dnes:fyzikální_veličiny,čas"
297,176688316811_10154282310836812,176688316811,Vodafone CZ,Používáte Snapchat? A už jste ho zkoušeli ukázat svým rodičům?,https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/13176468_10154282312971812_1968044876_n.jpg?oh=e7bae833b3a80ad488e9c1e250227d30&oe=57EC8508,https://www.facebook.com/vodafoneCZ/videos/10154282310836812/,2016-05-19T17:00:00+0000,added_video,46,44,4,rodina|muž|rodičovství|software_podle_operačního_systému|člověk_moudrý|vývoj_osobnosti|sexualita|žena|péče_o_děti,člověk_moudrý|rodina,"rodič:rodina,muž,rodičovství,člověk_moudrý,vývoj_osobnosti,sexualita,žena,péče_o_děti|snapchat:software_podle_operačního_systému","rodič:člověk_moudrý,rodina"
298,176688316811_10154292875211812,176688316811,Vodafone CZ,"JSME NA SNAPCHATU > https://www.snapchat.com/add/vodafonecz 
Přidejte si nás a sledujte náš Snapchat. Čím dřív si nás přidáte, tím větší budete mít šanci vyhrát v našich soutěžích.
Nevíte jak? Vyfoťte si náš Snapcode nebo nás na Snapchatu hledejte jako vodafonecz.",https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/13237641_10154292875211812_939439419593041892_n.png?oh=b9cb3e6a040556a417ef71455ea98b30&oe=57F05F79,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10154292875211812/?type=3,2016-05-23T17:13:32+0000,added_photos,184,174,3,software_podle_operačního_systému|soupeření|soutěže,soupeření|společnost|společenské_akce|obory_a_disciplíny_matematiky,"soutěž:soupeření,soutěže|snapchat:software_podle_operačního_systému","soutěž:soupeření,společnost,společenské_akce|větší:obory_a_disciplíny_matematiky|https:obory_a_disciplíny_matematiky"
299,176688316811_10154311385661812,176688316811,Vodafone CZ,"Hledáme prvního profi Snapchatera v ČR. Myslíš si, že jsi Snapchater? Chceš dokumentovat co nejkreativnější příběhy? Jdi na náš Snapchat @vodafonecz a poper se o možnost stát se hvězdou.",https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/13179616_10154311387251812_759086779_n.jpg?oh=cc216ca0bd62f2f9976a6bc860d661b9&oe=5837122E,https://www.facebook.com/vodafoneCZ/videos/10154311385661812/,2016-05-31T17:29:29+0000,added_video,76,71,15,politologie|politika|software_podle_operačního_systému|články_přeložené_z_skwiki|astrofyzika|politická_sociologie,politika|interdisciplinární_oblasti,"stát:politologie,politika,politická_sociologie|hvězda:články_přeložené_z_skwiki,astrofyzika|snapchat:software_podle_operačního_systému","stát:politika,interdisciplinární_oblasti|hvězda:interdisciplinární_oblasti"
300,176688316811_10154312820041812,176688316811,Vodafone CZ,Malým i “dospělým” dětem přejeme vše nejlepší ke Dni dětí ������������,,,2016-06-01T08:39:35+0000,mobile_status_update,826,802,9,vzniklo_1953|žižkov|vysoké_školy_v_praze|čas|vysoké_školy_v_československu|jednotky,fyzikální_veličiny|pražské_čtvrti|vysoké_školy_podle_zemí|jednotky|správní_obvody_prahy|městské_části_prahy|čas|části_prahy,"dni:čas,jednotky|vše:vzniklo_1953,žižkov,vysoké_školy_v_praze,vysoké_školy_v_československu","dni:fyzikální_veličiny,jednotky,čas|vše:pražské_čtvrti,vysoké_školy_podle_zemí,správní_obvody_prahy,městské_části_prahy,části_prahy"
301,176688316811_10154315112111812,176688316811,Vodafone CZ,"Jsme na Snapchatu > https://www.snapchat.com/add/vodafonecz 
Přidejte si nás a sledujte náš Snapchat. Nevíte jak? Vyfoťte si náš Snapcode nebo nás na Snapchatu hledejte jako vodafonecz.",https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/13315801_10154315112051812_5578437968633233309_n.png?oh=f0ecce1b0ff10d8629c4af1ae862be79&oe=57EBA59D,https://www.facebook.com/vodafoneCZ/photos/a.439758286811.243183.176688316811/10154315112051812/?type=3,2016-06-02T09:56:07+0000,added_photos,21,19,3,software_podle_operačního_systému|standardy_podle_organizace|tuři|tur|iphone_os|informatika|kryptografie|aplikační_protokoly_ip|ip_protokoly|teorie_čísel|stupeň_ohrožení|software_pro_linux|aplikovaná_matematika|protokoly_aplikační_vrstvy|zranitelné_druhy|standardy_w3c|world_wide_web_consortium|software_pro_android|software_pro_iphone_os|informační_bezpečnost|android_(operační_systém),aplikované_vědy|software_podle_operačního_systému|operační_systémy_pro_mobilní_zařízení|informatika|obory_a_disciplíny_matematiky|software,"https:standardy_podle_organizace,informatika,kryptografie,aplikační_protokoly_ip,ip_protokoly,teorie_čísel,aplikovaná_matematika,protokoly_aplikační_vrstvy,standardy_w3c,world_wide_web_consortium,informační_bezpečnost|snapchat:software_podle_operačního_systému,iphone_os,software_pro_linux,software_pro_android,software_pro_iphone_os,android_(operační_systém)|jak:tuři,tur,stupeň_ohrožení,zranitelné_druhy","snapchat:software_podle_operačního_systému,operační_systémy_pro_mobilní_zařízení,software|https:aplikované_vědy,informatika,obory_a_disciplíny_matematiky"
302,176688316811_10154315112301812,176688316811,Vodafone CZ,"Jsme na Snapchatu > https://www.snapchat.com/add/vodafonecz 
Přidejte si nás a sledujte náš Snapchat. Nevíte jak? Vyfoťte si náš Snapcode nebo nás na Snapchatu hledejte jako vodafonecz.",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13315303_10154315112226812_4905229221420629950_n.png?oh=2743531aee8a11f411352c11f6337d90&oe=57FCA684,https://www.facebook.com/vodafoneCZ/photos/a.10150704550061812.428351.176688316811/10154315112226812/?type=3,2016-06-02T09:56:33+0000,added_photos,17,14,1,software_podle_operačního_systému|standardy_podle_organizace|tuři|tur|iphone_os|informatika|kryptografie|aplikační_protokoly_ip|ip_protokoly|teorie_čísel|stupeň_ohrožení|software_pro_linux|aplikovaná_matematika|protokoly_aplikační_vrstvy|zranitelné_druhy|standardy_w3c|world_wide_web_consortium|software_pro_android|software_pro_iphone_os|informační_bezpečnost|android_(operační_systém),aplikované_vědy|software_podle_operačního_systému|operační_systémy_pro_mobilní_zařízení|informatika|obory_a_disciplíny_matematiky|software,"https:standardy_podle_organizace,informatika,kryptografie,aplikační_protokoly_ip,ip_protokoly,teorie_čísel,aplikovaná_matematika,protokoly_aplikační_vrstvy,standardy_w3c,world_wide_web_consortium,informační_bezpečnost|snapchat:software_podle_operačního_systému,iphone_os,software_pro_linux,software_pro_android,software_pro_iphone_os,android_(operační_systém)|jak:tuři,tur,stupeň_ohrožení,zranitelné_druhy","snapchat:software_podle_operačního_systému,operační_systémy_pro_mobilní_zařízení,software|https:aplikované_vědy,informatika,obory_a_disciplíny_matematiky"
303,176688316811_10154317812241812,176688316811,Vodafone CZ,Už je máte taky? Konečně můžeme kompletně vyjádřit své páteční pocity emotikonami :),https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/13315764_10154317812241812_9082113942605171543_n.jpg?oh=42d38c05cd52bd6ef7580b4d9ffc3767&oe=57FD5229,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10154317812241812/?type=3,2016-06-03T18:00:00+0000,added_photos,657,505,52,procesy|psychologie|psychické_jevy|filosofie|psychické_procesy|filosofické_pojmy,humanitní_a_společenské_vědy|psychologie|filosofické_pojmy,"pocit:procesy,psychologie,psychické_jevy,filosofie,psychické_procesy,filosofické_pojmy","pocit:humanitní_a_společenské_vědy,psychologie,filosofické_pojmy"
304,176688316811_10154317834186812,176688316811,Vodafone CZ,"Schválně, za jak dlouho nasbíráme 17 lajků, 5 komentů a 2 sdílení s tímhle videem?",https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/13178494_10154317837856812_1101113156_n.jpg?oh=9f50af7bb6fdb3735f65e808d7f1fecf&oe=5827FF3F,https://www.facebook.com/vodafoneCZ/videos/10154317834186812/,2016-06-05T18:00:00+0000,added_video,322,309,19,filmové_technologie|videotechnika|zranitelné_druhy|tur|tuři|stupeň_ohrožení|technika,kinematografie|zranitelné_druhy|tur|tuři|filmové_technologie|turovití|technika|stupeň_ohrožení|technologie|ochrana_přírody|film|videotechnika,"video:filmové_technologie,videotechnika,technika|jak:zranitelné_druhy,tur,tuři,stupeň_ohrožení","video:kinematografie,filmové_technologie,technika,technologie,film,videotechnika|jak:zranitelné_druhy,tur,tuři,turovití,stupeň_ohrožení,ochrana_přírody"
305,176688316811_10154325614806812,176688316811,Vodafone CZ,Dokážeš natočit co nejzajímavější Snap? Startujeme 2. kolo soutěže o práci profesionálního Snapchatera a právě tvůj Snap nás zajímá. Ukaž své okamžiky pomocí Snapchatu a vybojuj si práci snů.,https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/13346562_10154325614806812_4227299950520086401_n.png?oh=98095f15b65a82be60f2677c4ee1d089&oe=57ED9BE2,https://www.facebook.com/vodafoneCZ/photos/a.202414481811.133181.176688316811/10154325614806812/?type=3,2016-06-06T17:11:14+0000,added_photos,315,302,12,programovací_jazyky|chování,psychologie|sociologie,"snap:programovací_jazyky,programovací_jazyky|soutěž:chování|pomoc:chování|sen:chování","soutěž:psychologie,sociologie|sen:psychologie,sociologie|pomoc:psychologie,sociologie"
306,176688316811_10154327672351812,176688316811,Vodafone CZ,"Jsme na Snapchatu > https://www.snapchat.com/add/vodafonecz 
Přidejte si nás a sledujte náš Snapchat. Nevíte jak? Vyfoťte si náš Snapcode nebo nás na Snapchatu hledejte jako vodafonecz.",https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/13413627_10154327671551812_5083438491231846826_n.png?oh=ea187482338fb822b2b7f65069bef802&oe=57FB1930,https://www.facebook.com/vodafoneCZ/photos/a.10150704550061812.428351.176688316811/10154327671551812/?type=3,2016-06-07T12:33:15+0000,added_photos,17,16,3,software_podle_operačního_systému|standardy_podle_organizace|tuři|tur|iphone_os|informatika|kryptografie|aplikační_protokoly_ip|ip_protokoly|teorie_čísel|stupeň_ohrožení|software_pro_linux|aplikovaná_matematika|protokoly_aplikační_vrstvy|zranitelné_druhy|standardy_w3c|world_wide_web_consortium|software_pro_android|software_pro_iphone_os|informační_bezpečnost|android_(operační_systém),aplikované_vědy|software_podle_operačního_systému|operační_systémy_pro_mobilní_zařízení|informatika|obory_a_disciplíny_matematiky|software,"https:standardy_podle_organizace,informatika,kryptografie,aplikační_protokoly_ip,ip_protokoly,teorie_čísel,aplikovaná_matematika,protokoly_aplikační_vrstvy,standardy_w3c,world_wide_web_consortium,informační_bezpečnost|snapchat:software_podle_operačního_systému,iphone_os,software_pro_linux,software_pro_android,software_pro_iphone_os,android_(operační_systém)|jak:tuři,tur,stupeň_ohrožení,zranitelné_druhy","snapchat:software_podle_operačního_systému,operační_systémy_pro_mobilní_zařízení,software|https:aplikované_vědy,informatika,obory_a_disciplíny_matematiky"
307,176688316811_10154343773981812,176688316811,Vodafone CZ,"Přemýšlíte nad novým telefonem a chcete nějakou fakt pecku? Tak jo, něco se chystá ;) #takeacloserlook",https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/13433038_10154343809236812_894151620_n.jpg?oh=ae2e3109bda20d03529a3303be68c7e6&oe=582AF27A,https://www.facebook.com/vodafoneCZ/videos/10154343773981812/,2016-06-13T13:43:03+0000,added_video,73,67,19,filosofické_pojmy|metafyzika|počítačové_sítě|filosofie|administrativní_dělení_thajska|články_přeložené_z_dewiki|provincie|thajské_provincie|části_států_nejvyšší_úrovně|plody|audiotechnika|ontologie|skutečnost|telekomunikace|telefonie|generativní_orgány|gnozeologie,filosofické_disciplíny|filosofické_pojmy,"pecka:plody,generativní_orgány|telefon:počítačové_sítě,audiotechnika,telekomunikace,telefonie|fakt:filosofické_pojmy,metafyzika,filosofie,články_přeložené_z_dewiki,ontologie,skutečnost,gnozeologie|tak:administrativní_dělení_thajska,provincie,thajské_provincie,části_států_nejvyšší_úrovně","fakt:filosofické_disciplíny,filosofické_pojmy"
